record_id,location_id,source_id,time_of_record,visit_count_x,time_in_queue,assigned_employee_id,type_of_water_source,number_of_people_served,address,province_name,town_name,location_type,subjective_quality_score,results,pollutant_ppm,biological,functionality_status,hour,month,year
64274,TAVO04128,TAVO04128224,,2,265,46,well,12589,Marungu,Taita Taveta,Voi,Urban,,Contaminated: Chemical,,,,,,
64275,TAVO04129,TAVO04129224,,3,290,23,tap_in_home,37142,Mbololo,Taita Taveta,Voi,Urban,,,,,,,,
64276,TAVO04130,TAVO04130224,,3,208,32,shared_taps,13778,Ngolia,Taita Taveta,Voi,Urban,,,,,functional,,,
64277,TAVO04131,TAVO04131224,,2,253,19,shared_taps,19033,Sagalla,Taita Taveta,Voi,Urban,,,,,,,,
64278,TAWU04132,TAWU04132224,,4,276,1,shared_taps,15775,Mwanda/Mgange,Taita Taveta,Wundanyi,Urban,,,,,,,,
64279,TAWU04133,TAWU04133224,,3,503,45,tap_in_home,10453,Werugha,Taita Taveta,Wundanyi,Urban,,,,,,,,
64280,TAWU04134,TAWU04134224,,3,258,33,tap_in_home_broken,18256,Wumingu/Kishushe,Taita Taveta,Wundanyi,Urban,,,,,,,,
64281,TAWU04135,TAWU04135224,,1,99,40,well,23005,Wundanyi/Mbale,Taita Taveta,Wundanyi,Urban,,Contaminated:Biological,,,,,,
64282,TABU04136,TABU04136224,,5,154,11,shared_taps,23385,Bangale,Tana River,Bura,Urban,,,,,functional,,,
64283,TABU04137,TABU04137224,,5,364,26,river,24915,Chewele,Tana River,Bura,Rural,,,,,partially_functional,,,
64284,TABU04138,TABU04138224,,2,458,25,shared_taps,16564,Hirimani,Tana River,Bura,Urban,,,,,functional,,,
64285,TABU04139,TABU04139224,,5,241,40,tap_in_home,66199,Madogo,Tana River,Bura,Urban,,,,,non_functional,,,
64286,TABU04140,TABU04140224,,5,252,4,tap_in_home,15540,Sala,Tana River,Bura,Urban,,,,,functional,,,
64287,TAGA04141,TAGA04141224,,4,368,8,shared_taps,41961,Chewani,Tana River,Galole,Urban,,,,,,,,
64288,TAGA04142,TAGA04142224,,4,135,19,well,25148,Kinakomba,Tana River,Galole,Rural,,Contaminated:Biological,,,,,,
64289,TAGA04143,TAGA04143224,,2,434,7,tap_in_home,14560,Mikinduni,Tana River,Galole,Urban,,,,,,,,
64290,TAGA04144,TAGA04144224,,5,303,13,well,31573,Wayu,Tana River,Galole,Rural,,Clean,,,,,,
64291,TAGA04145,TAGA04145224,,5,264,8,river,17905,Garsen Central,Tana River,Garsen,Rural,,,,,,,,
64292,TAGA04146,TAGA04146224,,2,192,24,tap_in_home,23577,Garsen North,Tana River,Garsen,Urban,,,,,functional,,,
64293,TAGA04147,TAGA04147224,,1,335,36,tap_in_home,20336,Garsen South,Tana River,Garsen,Rural,,,,,,,,
64294,TAGA04148,TAGA04148224,,4,181,28,shared_taps,13717,Garsen West,Tana River,Garsen,Urban,,,,,non_functional,,,
64295,TAGA04149,TAGA04149224,,3,435,41,shared_taps,23979,Kipini East,Tana River,Garsen,Rural,,,,,,,,
64296,TAGA04150,TAGA04150224,,5,338,40,shared_taps,23347,Kipini West,Tana River,Garsen,Urban,,,,,,,,
64297,THCH04151,THCH04151224,,3,501,21,well,35674,Igambang'Ombe,Tharaka-Nithi,Chuka/Igambang'Ombe,Rural,,Contaminated:Biological,,,,,,
64298,THCH04152,THCH04152224,,4,208,23,tap_in_home_broken,27489,Karingani,Tharaka-Nithi,Chuka/Igambang'Ombe,Urban,,,,,,,,
64299,THCH04153,THCH04153224,,5,471,0,river,42487,Magumoni,Tharaka-Nithi,Chuka/Igambang'Ombe,Rural,,,,,,,,
64300,THCH04154,THCH04154224,,3,178,45,river,19882,Mariani,Tharaka-Nithi,Chuka/Igambang'Ombe,Rural,,,,,,,,
64301,THIG04155,THIG04155224,,2,413,36,shared_taps,29483,Akachiu,Tharaka-Nithi,Igembe South,Urban,,,,,,,,
64302,THMA04156,THMA04156224,,4,120,26,well,38811,Chogoria,Tharaka-Nithi,Maara,Urban,,Contaminated: Chemical,,,,,,
64303,THMA04157,THMA04157224,,1,101,22,tap_in_home_broken,19818,Ganga,Tharaka-Nithi,Maara,Urban,,,,,,,,
64304,THMA04158,THMA04158224,,1,166,39,tap_in_home,17755,Mitheru,Tharaka-Nithi,Maara,Urban,,,,,,,,
64305,THMA04159,THMA04159224,,3,68,34,shared_taps,33846,Mwimbi,Tharaka-Nithi,Maara,Urban,,,,,,,,
64306,THTH04160,THTH04160224,,1,151,9,tap_in_home_broken,37101,Chiakariga,Tharaka-Nithi,Tharaka,Urban,,,,,,,,
64307,THTH04161,THTH04161224,,4,49,15,well,29768,Gatunga,Tharaka-Nithi,Tharaka,Rural,,Contaminated: Chemical,,,,,,
64308,THTH04162,THTH04162224,,3,343,44,tap_in_home_broken,35338,Mukothima,Tharaka-Nithi,Tharaka,Urban,,,,,,,,
64309,THTH04163,THTH04163224,,3,129,6,well,17375,Nkondi,Tharaka-Nithi,Tharaka,Rural,,Clean,,,,,,
64310,TRCH04164,TRCH04164224,,3,269,47,river,38521,Chepsiro/Kiptoror,Trans Nzoia,Cherangany,Rural,,,,,functional,,,
64311,TRCH04165,TRCH04165224,,4,349,1,shared_taps,53269,Cherangany/Suwerwa,Trans Nzoia,Cherangany,Urban,,,,,functional,,,
64312,TRCH04166,TRCH04166224,,2,489,28,tap_in_home_broken,31832,Kaplamai,Trans Nzoia,Cherangany,Urban,,,,,functional,,,
64313,TRCH04167,TRCH04167224,,3,529,32,shared_taps,23390,Makutano,Trans Nzoia,Cherangany,Rural,,,,,functional,,,
64314,TRCH04168,TRCH04168224,,5,384,33,tap_in_home,44744,Motosiet,Trans Nzoia,Cherangany,Urban,,,,,functional,,,
64315,TRCH04169,TRCH04169224,,4,190,0,shared_taps,32968,Sinyerere,Trans Nzoia,Cherangany,Rural,,,,,functional,,,
64316,TRCH04170,TRCH04170224,,5,58,2,tap_in_home_broken,34456,Sitatunga,Trans Nzoia,Cherangany,Urban,,,,,partially_functional,,,
64317,TREN04171,TREN04171224,,2,472,11,well,47978,Chepchoina,Trans Nzoia,Endebess,Rural,,Clean,,,,,,
64318,TREN04172,TREN04172224,,4,302,15,river,31074,Endebess,Trans Nzoia,Endebess,Rural,,,,,,,,
64319,TREN04173,TREN04173224,,2,230,45,shared_taps,43998,Matumbei,Trans Nzoia,Endebess,Urban,,,,,,,,
64320,TRKI04174,TRKI04174224,,3,156,37,tap_in_home,19145,Hospital,Trans Nzoia,Kiminini,Rural,,,,,functional,,,
64321,TRKI04175,TRKI04175224,,5,3,14,well,43578,Kiminini,Trans Nzoia,Kiminini,Urban,,Clean,,,functional,,,
64322,TRKI04176,TRKI04176224,,2,169,12,well,46694,Nabiswa,Trans Nzoia,Kiminini,Urban,,Contaminated:Biological,,,functional,,,
64323,TRKI04177,TRKI04177224,,3,231,48,tap_in_home,41225,Sikhendu,Trans Nzoia,Kiminini,Urban,,,,,functional,,,
64324,TRKI04178,TRKI04178224,,2,370,12,river,30311,Sirende,Trans Nzoia,Kiminini,Urban,,,,,functional,,,
64325,TRKI04179,TRKI04179224,,5,120,46,tap_in_home_broken,65747,Waitaluk,Trans Nzoia,Kiminini,Urban,,,,,functional,,,
64326,TRKW04180,TRKW04180224,,4,132,45,shared_taps,17037,Bidii,Trans Nzoia,Kwanza,Rural,,,,,,,,
64327,TRKW04181,TRKW04181224,,1,157,28,tap_in_home,74255,Kapomboi,Trans Nzoia,Kwanza,Urban,,,,,functional,,,
64328,TRKW04182,TRKW04182224,,2,47,4,well,47528,Kwanza,Trans Nzoia,Kwanza,Rural,,Contaminated:Biological,,,functional,,,
64329,TRSA04183,TRSA04183224,,5,43,38,tap_in_home_broken,57090,Kinyoro,Trans Nzoia,Saboti,Urban,,,,,,,,
64330,TRSA04184,TRSA04184224,,5,162,11,well,20238,Machewa,Trans Nzoia,Saboti,Rural,,Clean,,,,,,
64331,TRSA04185,TRSA04185224,,5,188,14,well,21854,Matisi,Trans Nzoia,Saboti,Rural,,Clean,,,,,,
64332,TRSA04186,TRSA04186224,,5,235,17,river,44236,Saboti,Trans Nzoia,Saboti,Rural,,,,,,,,
64333,TRSA04187,TRSA04187224,,3,533,27,shared_taps,399,Tuwani,Trans Nzoia,Saboti,Urban,,,,,,,,
64334,TRUN04188,TRUN04188224,,5,396,40,tap_in_home,74867,unknown 4,Trans Nzoia,unknown 4,Urban,,,,,,,,
64335,TULO04189,TULO04189224,,1,2,33,tap_in_home_broken,28858,Kotaruk/Lobei,Turkana,Loima,Urban,,,,,,,,
64336,TULO04190,TULO04190224,,1,335,20,shared_taps,24442,Loima,Turkana,Loima,Urban,,,,,,,,
64337,TULO04191,TULO04191224,,2,200,34,river,18141,Lokiriama/Lorengippi,Turkana,Loima,Rural,,,,,,,,
64338,TULO04192,TULO04192224,,4,262,11,river,57669,Turkwel,Turkana,Loima,Rural,,,,,,,,
64339,TUTU04193,TUTU04193224,,1,366,3,shared_taps,30359,Kalokol,Turkana,Turkana Central,Urban,,,,,,,,
64340,TUTU04194,TUTU04194224,,3,144,23,shared_taps,51423,Kanamkemer,Turkana,Turkana Central,Rural,,,,,,,,
64341,TUTU04195,TUTU04195224,,2,65,25,shared_taps,33157,Kang'Atotha,Turkana,Turkana Central,Urban,,,,,,,,
64342,TUTU04196,TUTU04196224,,3,374,29,tap_in_home,51537,Kerio Delta,Turkana,Turkana Central,Urban,,,,,,,,
64343,TUTU04197,TUTU04197224,,5,477,43,well,33663,Lodwar Township,Turkana,Turkana Central,Rural,,Contaminated:Biological,,,,,,
64344,TUTU04198,TUTU04198224,,1,203,42,shared_taps,52499,Kapedo/Napeitom,Turkana,Turkana East,Urban,,,,,partially_functional,,,
64345,TUTU04199,TUTU04199224,,2,232,6,tap_in_home,35738,Katilia,Turkana,Turkana East,Urban,,,,,,,,
64346,TUTU04200,TUTU04200224,,5,334,20,shared_taps,24760,Kaaleng/Kaikor,Turkana,Turkana North,Urban,,,,,,,,
64347,TUTU04201,TUTU04201224,,3,275,25,shared_taps,17457,Kaeris,Turkana,Turkana North,Urban,,,,,,,,
64348,TUTU04202,TUTU04202224,,2,157,32,tap_in_home,139,Kibish,Turkana,Turkana North,Urban,,,,,,,,
64349,TUTU04203,TUTU04203224,,2,516,34,well,45367,Lake Zone,Turkana,Turkana North,Rural,,Contaminated:Biological,,,,,,
64350,TUTU04204,TUTU04204224,,3,427,17,well,18004,Nakalale,Turkana,Turkana North,Rural,,Contaminated: Chemical,,,,,,
64351,TUTU04205,TUTU04205224,,4,446,1,tap_in_home,32031,Kalapata,Turkana,Turkana South,Rural,,,,,,,,
64352,TUTU04206,TUTU04206224,,5,238,37,shared_taps,18230,Kaputir,Turkana,Turkana South,Urban,,,,,,,,
64353,TUTU04207,TUTU04207224,,3,404,16,shared_taps,53488,Katilu,Turkana,Turkana South,Rural,,,,,,,,
64354,TUTU04208,TUTU04208224,,3,330,15,well,13663,Lobokat,Turkana,Turkana South,Rural,,Clean,,,,,,
64355,TUTU04209,TUTU04209224,,4,43,46,shared_taps,53959,Lokichar,Turkana,Turkana South,Urban,,,,,,,,
64356,TUTU04210,TUTU04210224,,5,3,2,well,41359,Kakuma,Turkana,Turkana West,Urban,,Clean,,,partially_functional,,,
64357,TUTU04211,TUTU04211224,,4,91,3,shared_taps,20055,Kalobeyei,Turkana,Turkana West,Rural,,,,,,,,
64358,TUTU04212,TUTU04212224,,1,64,16,shared_taps,72004,Letea,Turkana,Turkana West,Urban,,,,,partially_functional,,,
64359,TUTU04213,TUTU04213224,,4,352,30,shared_taps,55968,Lokichoggio,Turkana,Turkana West,Urban,,,,,,,,
64360,TUTU04214,TUTU04214224,,3,245,7,well,13519,Lopur,Turkana,Turkana West,Rural,,Contaminated:Biological,,,functional,,,
64361,TUTU04215,TUTU04215224,,3,229,1,tap_in_home_broken,18107,Nanaam,Turkana,Turkana West,Urban,,,,,,,,
64362,TUTU04216,TUTU04216224,,2,268,45,shared_taps,32367,Songot,Turkana,Turkana West,Urban,,,,,,,,
64363,TUUN04217,TUUN04217224,,3,326,44,river,69880,unknown 2,Turkana,unknown 2,Rural,,,,,,,,
64364,UAAI04218,UAAI04218224,,2,82,47,shared_taps,52350,Ainabkoi/Olare,Uasin Gishu,Ainabkoi,Urban,,,,,functional,,,
64365,UAAI04219,UAAI04219224,,4,484,4,tap_in_home,24010,Kapsoya,Uasin Gishu,Ainabkoi,Urban,,,,,functional,,,
64366,UAAI04220,UAAI04220224,,2,301,12,tap_in_home,66874,Kaptagat,Uasin Gishu,Ainabkoi,Urban,,,,,,,,
64367,UAKA04221,UAKA04221224,,1,109,44,tap_in_home,36783,Kipkenyo,Uasin Gishu,Kapseret,Rural,,,,,,,,
64368,UAKA04222,UAKA04222224,,1,529,19,tap_in_home,21690,Langas,Uasin Gishu,Kapseret,Urban,,,,,,,,
64369,UAKA04223,UAKA04223224,,1,362,39,shared_taps,18156,Megun,Uasin Gishu,Kapseret,Urban,,,,,,,,
64370,UAKA04224,UAKA04224224,,5,264,2,shared_taps,40750,Ngeria,Uasin Gishu,Kapseret,Urban,,,,,,,,
64371,UAKA04225,UAKA04225224,,3,233,0,shared_taps,29375,Simat/Kapseret,Uasin Gishu,Kapseret,Urban,,,,,,,,
64372,UAKE04226,UAKE04226224,,4,153,18,shared_taps,36467,Cheptiret/Kipchamo,Uasin Gishu,Kesses,Urban,,,,,,,,
64373,UAKE04227,UAKE04227224,,5,299,1,river,46189,Racecourse,Uasin Gishu,Kesses,Rural,,,,,,,,
64374,UAKE04228,UAKE04228224,,3,95,7,shared_taps,71607,Tarakwa,Uasin Gishu,Kesses,Urban,,,,,functional,,,
64375,UAKE04229,UAKE04229224,,2,507,36,shared_taps,52333,Tulwet/Chuiyat,Uasin Gishu,Kesses,Rural,,,,,,,,
64376,UAMO04230,UAMO04230224,,1,423,38,river,41266,Karuna/Meibeki,Uasin Gishu,Moiben,Rural,,,,,functional,,,
64377,UAMO04231,UAMO04231224,,4,49,33,river,22555,Kimumu,Uasin Gishu,Moiben,Rural,,,,,functional,,,
64378,UAMO04232,UAMO04232224,,2,370,14,well,39347,Moiben,Uasin Gishu,Moiben,Rural,,Clean,,,functional,,,
64379,UAMO04233,UAMO04233224,,1,439,18,tap_in_home,21473,Sergoit,Uasin Gishu,Moiben,Urban,,,,,,,,
64380,UAMO04234,UAMO04234224,,1,263,2,shared_taps,41173,Tembelio,Uasin Gishu,Moiben,Urban,,,,,,,,
64381,UASO04235,UASO04235224,,3,37,21,well,30144,Kapkures,Uasin Gishu,Soy,Rural,,Contaminated:Biological,,,functional,,,
64382,UASO04236,UASO04236224,,1,121,9,shared_taps,29711,Kipsomba,Uasin Gishu,Soy,Rural,,,,,functional,,,
64383,UASO04237,UASO04237224,,3,471,31,shared_taps,41861,Kuinet/Kapsuswa,Uasin Gishu,Soy,Urban,,,,,functional,,,
64384,UASO04238,UASO04238224,,1,283,47,shared_taps,37024,Moi'S Bridge,Uasin Gishu,Soy,Rural,,,,,functional,,,
64385,UASO04239,UASO04239224,,1,453,17,shared_taps,35167,Segero/Barsombe,Uasin Gishu,Soy,Urban,,,,,functional,,,
64386,UASO04240,UASO04240224,,2,362,32,well,34529,Soy,Uasin Gishu,Soy,Rural,,Clean,,,functional,,,
64387,UASO04241,UASO04241224,,1,164,14,well,47569,Ziwa,Uasin Gishu,Soy,Rural,,Contaminated: Chemical,,,functional,,,
64388,UATU04242,UATU04242224,,2,252,38,tap_in_home,315,Huruma,Uasin Gishu,Turbo,Urban,,,,,,,,
64389,UATU04243,UATU04243224,,1,319,4,shared_taps,43148,Kamagut,Uasin Gishu,Turbo,Rural,,,,,functional,,,
64390,UATU04244,UATU04244224,,5,260,6,tap_in_home,15180,Kapsaos,Uasin Gishu,Turbo,Urban,,,,,functional,,,
64391,UATU04245,UATU04245224,,4,462,31,tap_in_home,42207,Kiplombe,Uasin Gishu,Turbo,Urban,,,,,functional,,,
64392,UATU04246,UATU04246224,,2,312,44,tap_in_home,46988,Ngenyilel,Uasin Gishu,Turbo,Urban,,,,,partially_functional,,,
64393,UATU04247,UATU04247224,,3,76,3,shared_taps,42581,Tapsagoi,Uasin Gishu,Turbo,Rural,,,,,partially_functional,,,
64394,VIEM04248,VIEM04248224,,3,538,0,well,32037,Central Bunyore,Vihiga,Emuhaya,Urban,,Contaminated: Chemical,,,functional,,,
64395,VIEM04249,VIEM04249224,,3,70,15,shared_taps,34986,North East Bunyore,Vihiga,Emuhaya,Urban,,,,,partially_functional,,,
64396,VIEM04250,VIEM04250224,,2,217,31,shared_taps,37826,West Bunyore,Vihiga,Emuhaya,Urban,,,,,partially_functional,,,
64397,VIHA04251,VIHA04251224,,1,196,47,tap_in_home_broken,28212,Banja,Vihiga,Hamisi,Urban,,,,,functional,,,
64398,VIHA04252,VIHA04252224,,3,278,44,tap_in_home_broken,25949,Gisambai,Vihiga,Hamisi,Rural,,,,,partially_functional,,,
64399,VIHA04253,VIHA04253224,,4,184,18,shared_taps,21217,Jepkoyai,Vihiga,Hamisi,Urban,,,,,functional,,,
64400,VIHA04254,VIHA04254224,,3,76,7,shared_taps,18712,Muhudu,Vihiga,Hamisi,Urban,,,,,functional,,,
64401,VIHA04255,VIHA04255224,,2,59,47,tap_in_home,30993,Shamakhokho,Vihiga,Hamisi,Urban,,,,,functional,,,
64402,VIHA04256,VIHA04256224,,2,210,28,shared_taps,20770,Shiru,Vihiga,Hamisi,Rural,,,,,partially_functional,,,
64403,WAEL04257,WAEL04257224,,2,459,16,shared_taps,30294,Elnur/Tula Tula,Wajir,Eldas,Rural,,,,,,,,
64404,VIHA04258,VIHA04258224,,2,195,29,shared_taps,21225,Tambua,Vihiga,Hamisi,Rural,,,,,functional,,,
64405,VILU04259,VILU04259224,,4,473,42,well,26036,Emabungo,Vihiga,Luanda,Rural,,Contaminated:Biological,,,functional,,,
64406,VILU04260,VILU04260224,,4,302,47,shared_taps,23096,Luanda South,Vihiga,Luanda,Urban,,,,,functional,,,
64407,VILU04261,VILU04261224,,4,40,42,tap_in_home,15702,Luanda Township,Vihiga,Luanda,Rural,,,,,,,,
64408,VILU04262,VILU04262224,,1,17,3,tap_in_home,25084,Mwibona,Vihiga,Luanda,Urban,,,,,functional,,,
64409,VILU04263,VILU04263224,,2,199,47,well,29217,Wemilabi,Vihiga,Luanda,Rural,,Clean,,,functional,,,
64410,VISA04264,VISA04264224,,1,143,42,river,24185,Busali,Vihiga,Sabatia,Rural,,,,,partially_functional,,,
64411,VISA04265,VISA04265224,,4,291,46,tap_in_home_broken,20789,Chavakali,Vihiga,Sabatia,Urban,,,,,partially_functional,,,
64412,VISA04266,VISA04266224,,4,67,37,well,27922,Lyaduywa/Izava,Vihiga,Sabatia,Urban,,Clean,,,functional,,,
64413,VISA04267,VISA04267224,,3,536,45,river,20894,North Maragoli,Vihiga,Sabatia,Rural,,,,,partially_functional,,,
64414,VISA04268,VISA04268224,,2,451,29,tap_in_home_broken,23490,West Sabatia,Vihiga,Sabatia,Urban,,,,,partially_functional,,,
64415,VISA04269,VISA04269224,,1,223,42,well,26932,Wodanga,Vihiga,Sabatia,Urban,,Contaminated: Chemical,,,partially_functional,,,
64416,VIVI04270,VIVI04270224,,4,295,37,tap_in_home,26927,Central Maragoli,Vihiga,Vihiga,Urban,,,,,partially_functional,,,
64417,VIVI04271,VIVI04271224,,4,162,17,shared_taps,35619,Lugaga-Wamuluma,Vihiga,Vihiga,Rural,,,,,functional,,,
64418,VIVI04272,VIVI04272224,,2,334,38,river,23098,Mungoma,Vihiga,Vihiga,Rural,,,,,functional,,,
64419,VIVI04273,VIVI04273224,,1,129,33,shared_taps,23594,South Maragoli,Vihiga,Vihiga,Rural,,,,,functional,,,
64420,WAEL04274,WAEL04274224,,1,415,22,river,39570,Della,Wajir,Eldas,Urban,,,,,,,,
64421,WAEL04275,WAEL04275224,,2,233,46,tap_in_home_broken,30096,Eldas,Wajir,Eldas,Urban,,,,,,,,
64422,WAEL04276,WAEL04276224,,1,394,18,river,28721,Lakoley South/Basir,Wajir,Eldas,Rural,,,,,,,,
64423,WATA04277,WATA04277224,,1,535,20,shared_taps,19382,Elben,Wajir,Tarbaj,Rural,,,,,,,,
64424,WATA04278,WATA04278224,,4,225,3,shared_taps,6521,Sarman,Wajir,Tarbaj,Rural,,,,,,,,
64425,WATA04279,WATA04279224,,5,209,33,shared_taps,13973,Tarbaj,Wajir,Tarbaj,Urban,,,,,,,,
64426,WATA04280,WATA04280224,,1,502,44,shared_taps,10556,Wargadud,Wajir,Tarbaj,Urban,,,,,,,,
64427,WAWA04281,WAWA04281224,,3,396,2,river,12649,Barwago,Wajir,Wajir East,Rural,,,,,,,,
64428,WAWA04282,WAWA04282224,,1,231,28,shared_taps,35004,Khorof/Harar,Wajir,Wajir East,Urban,,,,,,,,
64429,WAWA04283,WAWA04283224,,2,301,47,shared_taps,17623,Township,Wajir,Wajir East,Urban,,,,,,,,
64430,WAWA04284,WAWA04284224,,2,28,8,well,25849,Wagberi,Wajir,Wajir East,Rural,,Clean,,,,,,
64431,WAWA04285,WAWA04285224,,3,185,44,shared_taps,11028,Batalu,Wajir,Wajir North,Rural,,,,,,,,
64432,WAWA04286,WAWA04286224,,1,429,29,river,20921,Bute,Wajir,Wajir North,Rural,,,,,functional,,,
64433,WAWA04287,WAWA04287224,,4,256,12,tap_in_home,18886,Danaba,Wajir,Wajir North,Urban,,,,,,,,
64434,WAWA04288,WAWA04288224,,1,519,7,shared_taps,4470,Godoma,Wajir,Wajir North,Urban,,,,,,,,
64435,WAWA04289,WAWA04289224,,4,63,42,tap_in_home,20227,Gurar,Wajir,Wajir North,Urban,,,,,functional,,,
64436,WAWA04290,WAWA04290224,,3,276,23,tap_in_home_broken,36532,Korondile,Wajir,Wajir North,Rural,,,,,,,,
64437,WAWA04291,WAWA04291224,,5,159,5,tap_in_home,21119,Malkagufu,Wajir,Wajir North,Rural,,,,,functional,,,
64438,WAWA04292,WAWA04292224,,2,58,33,tap_in_home_broken,73211,Benane,Wajir,Wajir South,Urban,,,,,,,,
64439,WAWA04293,WAWA04293224,,4,299,12,well,23797,Burder,Wajir,Wajir South,Rural,,Clean,,,,,,
64440,WAWA04294,WAWA04294224,,3,511,11,tap_in_home,21493,Dadaja Bulla,Wajir,Wajir South,Urban,,,,,,,,
64441,WAWA04295,WAWA04295224,,2,26,8,tap_in_home_broken,31524,Diif,Wajir,Wajir South,Urban,,,,,,,,
64442,WAWA04296,WAWA04296224,,3,455,46,shared_taps,86121,Habasswein,Wajir,Wajir South,Urban,,,,,functional,,,
64443,WAWA04297,WAWA04297224,,5,405,37,river,46914,Ibrahim Ure,Wajir,Wajir South,Rural,,,,,,,,
64444,WESI04298,WESI04298224,,4,357,10,shared_taps,22363,Masool,West Pokot,Sigor,Urban,,,,,,,,
64445,WAWA04299,WAWA04299224,,2,282,0,shared_taps,57517,Lagboghol South,Wajir,Wajir South,Rural,,,,,functional,,,
64446,WAWA04300,WAWA04300224,,5,96,31,shared_taps,43851,Adamasajide,Wajir,Wajir West,Rural,,,,,,,,
64447,WAWA04301,WAWA04301224,,3,217,32,tap_in_home_broken,20151,Arbajahan,Wajir,Wajir West,Urban,,,,,functional,,,
64448,WAWA04302,WAWA04302224,,5,372,29,tap_in_home,31649,Ganyure/Wagalla,Wajir,Wajir West,Urban,,,,,functional,,,
64449,WAWA04303,WAWA04303224,,3,434,7,shared_taps,20848,Hadado/Athibohol,Wajir,Wajir West,Urban,,,,,functional,,,
64450,WEKA04304,WEKA04304224,,3,386,43,shared_taps,38262,Alale,West Pokot,Kacheliba,Urban,,,,,,,,
64451,WEKA04305,WEKA04305224,,2,227,18,shared_taps,23419,Kapchok,West Pokot,Kacheliba,Rural,,,,,,,,
64452,WEKA04306,WEKA04306224,,3,97,21,tap_in_home_broken,14254,Kasei,West Pokot,Kacheliba,Rural,,,,,,,,
64453,WEKA04307,WEKA04307224,,4,167,1,well,31017,Kiwawa,West Pokot,Kacheliba,Rural,,Contaminated: Chemical,,,,,,
64454,WEKA04308,WEKA04308224,,3,3,36,tap_in_home_broken,20656,Kodich,West Pokot,Kacheliba,Urban,,,,,,,,
64455,WEKA04309,WEKA04309224,,4,292,42,shared_taps,22332,Suam,West Pokot,Kacheliba,Urban,,,,,,,,
64456,WEKA04310,WEKA04310224,,1,9,2,tap_in_home_broken,24345,Endugh,West Pokot,Kapenguria,Urban,,,,,,,,
64457,WEKA04311,WEKA04311224,,1,495,5,shared_taps,42080,Kapenguria,West Pokot,Kapenguria,Rural,,,,,,,,
64458,WEKA04312,WEKA04312224,,2,18,34,shared_taps,30366,Lokori/Kochodin,West Pokot,Kapenguria,Urban,,,,,,,,
64459,WEKA04313,WEKA04313224,,1,115,13,tap_in_home,52142,Mnagei,West Pokot,Kapenguria,Urban,,,,,,,,
64460,WEKA04314,WEKA04314224,,4,27,41,shared_taps,23609,Siyoi,West Pokot,Kapenguria,Rural,,,,,,,,
64461,WEKA04315,WEKA04315224,,3,122,45,tap_in_home_broken,19108,Sook,West Pokot,Kapenguria,Urban,,,,,,,,
64462,WEPO04316,WEPO04316224,,4,397,47,shared_taps,45249,Batei,West Pokot,Pokot South,Urban,,,,,,,,
64463,WEPO04317,WEPO04317224,,1,170,12,shared_taps,66236,Chepareria,West Pokot,Pokot South,Urban,,,,,unknown,,,
64464,WEPO04318,WEPO04318224,,3,533,11,shared_taps,81593,Lelan,West Pokot,Pokot South,Urban,,,,,,,,
64465,WEPO04319,WEPO04319224,,5,91,21,river,50057,Tapach,West Pokot,Pokot South,Rural,,,,,unknown,,,
64466,WESI04320,WESI04320224,,5,497,38,well,39752,Lomut,West Pokot,Sigor,Rural,,Clean,,,,,,
64467,WESI04321,WESI04321224,,5,13,43,well,27853,Sekerr,West Pokot,Sigor,Rural,,Contaminated:Biological,,,functional,,,
64468,WESI04322,WESI04322224,,1,422,34,shared_taps,48489,Weiwei,West Pokot,Sigor,Urban,,,,,,,,
64469,WEUN04323,WEUN04323224,,5,464,22,river,11487,unknown 3,West Pokot,unknown 3,Rural,,,,,,,,
64470,BA8004324,BA8004324224,,1,43,27,river,28336,,Baringo,805,Rural,,,,,,,,
64471,BABA04325,BABA04325224,,3,243,6,shared_taps,102464,,Baringo,Baringo Central,Urban,,,,,,,,
64472,BABA04326,BABA04326224,,4,157,7,well,110542,,Baringo,Baringo North,Rural,,Clean,,,unknown,,,
64473,BABA04327,BABA04327224,,1,245,28,shared_taps,116157,,Baringo,Baringo South,Urban,,,,,non_functional,,,
64474,BAEL04328,BAEL04328224,,2,156,4,river,132428,,Baringo,Eldama Ravine,Rural,,,,,,,,
64475,BAMO04329,BAMO04329224,,3,409,43,tap_in_home_broken,73045,,Baringo,Mogotio,Urban,,,,,,,,
64476,BATI04330,BATI04330224,,3,487,21,well,169586,,Baringo,Tiaty,Rural,,Contaminated: Chemical,,,partially_functional,,,
64477,BOBO04331,BOBO04331224,,2,427,7,shared_taps,167914,,Bomet,Bomet Central,Rural,,,,,,,,
64478,BOBO04332,BOBO04332224,,5,430,42,tap_in_home,177311,,Bomet,Bomet East,Rural,,,,,,,,
64479,BOCH04333,BOCH04333224,,3,240,0,tap_in_home,223738,,Bomet,Chepalungu,Urban,,,,,,,,
64480,BOKO04334,BOKO04334224,,2,522,4,river,167773,,Bomet,Konoin,Rural,,,,,,,,
64481,BOSO04335,BOSO04335224,,2,173,7,well,241697,,Bomet,Sotik,Rural,,Clean,,,functional,,,
64482,BUBU04336,BUBU04336224,,2,499,15,shared_taps,243307,,Bungoma,Bumula,Rural,,,,,functional,,,
64483,BUKA04337,BUKA04337224,,2,294,26,tap_in_home,202635,,Bungoma,Kabuchai,Rural,,,,,functional,,,
